,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
samples,0.039479339393747745,0.04256584833994878,0.04383975706367569,0.03822528297497089,0.03843080063130357,0.04045685147233077,0.04019060535520197,0.04056380293626333,0.03962309767418428,0.044666589547301974,0.03791150748870321,0.0400587177891237,0.04343609366898742,0.03804111669467836,0.041184306799526935,0.038756027072047644,0.0401123414986031,0.04243647746636824,0.03915406432622568,0.038855236756143476
tsme,0.0019185231711399975,0.0017332227853741888,0.003616956120464632,0.0018737784869551372,0.00819998694558003,0.0042456526060618335,0.0012201364720291086,0.008853826894649565,0.0030439736858828732,0.0011694538937060202,0.004301053631437023,0.004764220665626862,0.002727913390025588,0.002380661275988555,0.0031696312531273563,0.006381754429168888,0.0017558520894242285,0.003826627962180046,0.004795811795350305,0.00297497244600555
yx19,0.003604822713227737,0.005150672406845625,0.0038964372389137573,0.003405856333254049,0.0042169664321444434,0.0028511505447573722,0.002560656580009839,0.004821152432529547,0.004137457405718511,0.006983425829121831,0.005269750111374707,0.004471883134167914,0.003535312810617908,0.0031274523398775946,0.003452628898644475,0.002792629443984384,0.0032855002874974063,0.0034825297288693705,0.004570212213982751,0.002404836444757265
cf18,0.00380493097587741,0.006329623533644077,0.005246060088049353,0.004351886696357325,0.005078358188592134,0.0034826259954466345,0.004749408818273403,0.005879160705524295,0.00441469919304652,0.008092027127748024,0.006829012037828561,0.004908280441420685,0.0047508508112894,0.004304053968330953,0.005335004411358561,0.003830690667326532,0.00424371730963801,0.005786572314554766,0.006337851532810662,0.004230558064695088
pme,0.45588792188749266,0.19915931643173135,0.5421369988857918,0.46082365608774467,0.8603746924250119,0.2977617123901134,0.7105251905532135,0.42185747761124565,0.9283369655520863,0.6924895089876915,0.3338500467222335,0.20354882577550104,0.3552676823789038,0.37687458017907477,0.1890113952404731,0.4812238620674236,1.150946379421688,0.243510202354171,0.4304450249125991,0.2455595926537424
pc,0.7661254928028255,0.7609598998023164,0.7675333158365096,0.7662636585482149,0.7558453930919568,0.7708688904577559,0.7736632172915854,0.7781902589256342,0.7604701757002333,0.7600762204115475,0.767804158157858,0.770005208859122,0.7639947447412665,0.7606646705111113,0.7564490538314399,0.7777724459170818,0.7561224911107377,0.7808681206100564,0.7548597282230874,0.7727097278306005
