,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
samples,2.563332152296173,2.6311600941741737,2.6342045954198285,2.48625295690905,2.7063502149832104,2.528620514580464,2.7478804623979047,2.5433801439975743,2.571258128943405,2.5444639672823373,2.553206596515662,2.5837137292599914,2.6831849543237642,2.5837252122492216,2.5785177632771528,2.712995077008462,2.600441337466399,2.7147525449615055,2.5902467599880343,2.507541439482265
tsme,0.6068786779424157,0.6610844665343314,0.5539190808218677,0.476293643369727,0.5962960227837407,0.4412433616927633,0.48746331897595646,0.4572683283965002,0.5019226450842718,0.5535235730262683,0.5156036018471386,0.512926142410818,0.4789958778055616,0.4838658924874908,0.48594482433221453,0.6137586893404867,0.4881507118302611,0.6528944926570922,0.4575854651512095,0.5716271013316578
yx19,2.5171805193824066,2.5815837168334546,2.5946563739955875,2.436574616284581,2.6525578129213607,2.478555495974342,2.7016933305872066,2.4868706320340404,2.5242083757344727,2.4919283309776543,2.5087777014594006,2.5392720875984134,2.6210026026134976,2.535638560111395,2.5362319048737283,2.6794835334302065,2.546150782794733,2.6652384126386854,2.536563487641522,2.4630346057472616
cf18,2.5605421474734062,2.6312352983063283,2.627270823713604,2.485879801379918,2.706159009952188,2.5205804009298833,2.7420820239542905,2.542077240048727,2.57042624841615,2.5374483186753265,2.5476551927246662,2.57699169425373,2.684962082008171,2.5789628227797516,2.569872406444989,2.710031960609475,2.599400502892889,2.708131685040119,2.5846194411705183,2.5032686347030015
